OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Median_Housing_Value,houses,lessthan10k,a10kto14999,a15kto19999,a20kto24999,a25kto29999,a30kto34999,a35kto39999,a40kto49999,a50kto59999,a60kto69999,a70kto79999,a80kto89999,a90kto99999,a100kto124999,a125kto149999,a150kto174999,a175kto199999,a200kto249999,a250kto299999,a300kto399999,a400kto499999,a500kto749999,a750kto999999,a1Mto1499999,a1500000to1999999,a2MorMore,Units_with_cash_rent,MedianGrossRent,GlobalID,Shape__Area,Shape__Length,High_Affordability,Moderate_Affordability,Low_Affordability,Affordability_Index,Affordability_Index_Category,Housing_Value_Range,Rent_Level,Total_Units,pct_high_affordbility,pct_moderate_affordbility,pct_low_affordbility,Weighted_Housing_Value,Affordable_per_House,Neighborhood,Log_Housing_Value,Log_MedianRent,Affordability_Score
2788,37,119,5838,3,371190058383,Block Group 3,"Block Group 3, Census Tract 58.38, Mecklenburg County, North Carolina",230800.0,833.0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16,206,285,171,104,0,0,0,0,11,21,836,1684.0,35633a5f-32de-4d29-94b1-ce468064e85c,52520700.3789063,38617.861933945,19,782,32,0.022809123649459785,Low,150k-300k,High,833,0.022809123649459785,0.9387755102040817,0.03841536614645858,192256400.0,0.022809123649459785,Block Group 3,12.349311146362329,7.429520842786462,-0.015606242496998796
2789,37,119,6405,1,371190064051,Block Group 1,"Block Group 1, Census Tract 64.05, Mecklenburg County, North Carolina",250400.0,456.0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,10,48,24,109,120,90,0,19,0,0,0,0,828,1267.0,f71377e3-cd07-44f7-a70a-f5ed3687f795,29543305.3850708,25281.7729546165,46,391,19,0.10087719298245613,Low,150k-300k,Moderate,456,0.10087719298245613,0.8574561403508771,0.041666666666666664,114182400.0,0.10087719298245613,Block Group 1,12.430818911810329,7.145196134997171,0.05921052631578947
2790,37,119,6103,1,371190061031,Block Group 1,"Block Group 1, Census Tract 61.03, Mecklenburg County, North Carolina",451900.0,587.0,0,0,7,0,0,0,0,0,0,0,10,0,12,51,0,0,7,7,48,56,184,149,34,22,0,0,213,964.0,a76e9a0b-ae6f-4685-99a8-9e4f4c20056b,63870922.1003418,35504.991426141,80,118,389,0.1362862010221465,Low,300k-500k,Moderate,587,0.1362862010221465,0.2010221465076661,0.6626916524701874,265265300.0,0.1362862010221465,Block Group 1,13.021218408275878,6.872128101338986,-0.5264054514480409
2791,37,119,100,3,371190001003,Block Group 3,"Block Group 3, Census Tract 1, Mecklenburg County, North Carolina",398600.0,533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,62,65,106,62,43,39,103,0,18,260,2052.0,c9dd20b3-2281-4a12-92ea-d46fac9defd8,2085153.55096436,7727.16152360987,21,247,265,0.039399624765478425,Low,300k-500k,High,533,0.039399624765478425,0.4634146341463415,0.4971857410881801,212453800.0,0.039399624765478425,Block Group 3,12.895716195538418,7.627057417018934,-0.45778611632270166
2792,37,119,5817,2,371190058172,Block Group 2,"Block Group 2, Census Tract 58.17, Mecklenburg County, North Carolina",412200.0,1003.0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,65,0,7,54,77,213,290,204,43,0,0,0,132,1442.0,67d35f76-7311-4852-a38e-275e399e9afe,29435640.7749634,23981.4665625424,115,351,537,0.11465603190428714,Low,300k-500k,Moderate,1003,0.11465603190428714,0.34995014955134596,0.5353938185443669,413436600.0,0.11465603190428714,Block Group 2,12.929266373442346,7.274479558773871,-0.4207377866400797
2793,37,119,1609,2,371190016092,Block Group 2,"Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina",135400.0,422.0,0,0,0,0,8,0,0,0,9,17,50,21,12,74,48,56,25,57,35,10,0,0,0,0,0,0,532,1031.0,20a96511-b6bd-4d78-b5f4-5ddecdcc88bf,14470859.6134033,18153.9915107139,239,183,0,0.566350710900474,Moderate,<150k,Moderate,422,0.566350710900474,0.43364928909952605,0.0,57138800.0,0.566350710900474,Block Group 2,11.81599602495741,6.939253946041508,0.566350710900474
2794,37,119,5612,1,371190056121,Block Group 1,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",151000.0,758.0,0,0,0,0,0,0,0,0,6,0,0,14,15,176,159,230,78,80,0,0,0,0,0,0,0,0,388,1191.0,0f2cbcb5-d17e-4096-8d8d-72aaf4e7e754,21309192.5452881,23255.2000455993,370,388,0,0.48812664907651715,Moderate,150k-300k,Moderate,758,0.48812664907651715,0.5118733509234829,0.0,114458000.0,0.48812664907651715,Block Group 1,11.92504173829169,7.083387847625295,0.48812664907651715
2795,37,119,5514,1,371190055141,Block Group 1,"Block Group 1, Census Tract 55.14, Mecklenburg County, North Carolina",188500.0,490.0,0,0,0,0,18,0,0,0,0,0,0,0,49,81,30,41,48,0,108,91,0,24,0,0,0,0,482,1249.0,d3ccdab9-5cd4-4d15-bc40-d86eaa1e6b90,14169048.8725586,16908.0912857825,178,288,24,0.363265306122449,Moderate,150k-300k,Moderate,490,0.363265306122449,0.5877551020408164,0.04897959183673469,92365000.0,0.363265306122449,Block Group 1,12.146858590895919,7.1308988302963465,0.31428571428571433
2796,37,119,2904,5,371190029045,Block Group 5,"Block Group 5, Census Tract 29.04, Mecklenburg County, North Carolina",389100.0,305.0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,11,12,124,87,29,23,0,0,0,319,1239.0,05bca437-fd97-4757-ac55-a8cbca47d59f,14257479.0065918,18680.7038460684,19,147,139,0.06229508196721312,Low,300k-500k,Moderate,305,0.06229508196721312,0.4819672131147541,0.4557377049180328,118675500.0,0.06229508196721312,Block Group 5,12.871594229002753,7.122866658599083,-0.39344262295081966
2797,37,119,5811,1,371190058111,Block Group 1,"Block Group 1, Census Tract 58.11, Mecklenburg County, North Carolina",198600.0,885.0,0,0,0,0,0,0,0,16,0,13,0,31,9,66,73,63,182,154,197,81,0,0,0,0,0,0,281,1294.0,305c2a60-e7d1-4606-9ee2-0f3d6389c205,25889989.2583618,22394.4212350873,208,677,0,0.23502824858757063,Low,150k-300k,Moderate,885,0.23502824858757063,0.7649717514124293,0.0,175761000.0,0.23502824858757063,Block Group 1,12.19905306582726,7.166265974133638,0.23502824858757063
2798,37,119,3015,1,371190030151,Block Group 1,"Block Group 1, Census Tract 30.15, Mecklenburg County, North Carolina",313000.0,668.0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,19,127,128,299,45,29,0,0,0,0,97,2117.0,1a742d79-3e5a-47d5-9349-d9e6a8a18581,13771453.9130859,16338.2705394886,11,583,74,0.016467065868263474,Low,300k-500k,High,668,0.016467065868263474,0.8727544910179641,0.11077844311377245,209084000.0,0.016467065868263474,Block Group 1,12.653961664405365,7.658227526161352,-0.09431137724550898
2799,37,119,2905,2,371190029052,Block Group 2,"Block Group 2, Census Tract 29.05, Mecklenburg County, North Carolina",987700.0,325.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,51,0,18,71,114,36,9,272,1600.0,2c0ca45b-dfee-4acc-bb19-64f3debd68cc,16575566.6652832,21385.8448049414,0,77,248,0.0,,>500k,High,325,0.0,0.23692307692307693,0.7630769230769231,321002500.0,0.0,Block Group 2,13.803135299348881,7.3783837129967145,-0.7630769230769231
2800,37,119,3808,2,371190038082,Block Group 2,"Block Group 2, Census Tract 38.08, Mecklenburg County, North Carolina",139400.0,260.0,0,0,0,0,0,0,0,0,0,0,14,6,33,51,45,75,36,0,0,0,0,0,0,0,0,0,953,994.0,d88831ee-8c48-4bf8-915b-5f7306f74bd8,16044865.4284058,18318.6666597007,149,111,0,0.573076923076923,Moderate,<150k,Moderate,260,0.573076923076923,0.4269230769230769,0.0,36244000.0,0.573076923076923,Block Group 2,11.845109950883979,6.902742737158593,0.573076923076923
2801,37,119,5512,1,371190055121,Block Group 1,"Block Group 1, Census Tract 55.12, Mecklenburg County, North Carolina",134400.0,219.0,0,0,12,0,0,0,0,0,0,0,25,5,17,31,52,36,20,21,0,0,0,0,0,0,0,0,95,971.0,07c6f34c-09cf-4152-8b08-c026b5379e27,13349155.8727417,17525.6364017025,142,77,0,0.6484018264840182,Moderate,<150k,Moderate,219,0.6484018264840182,0.3515981735159817,0.0,29433600.0,0.6484018264840182,Block Group 1,11.808583147519697,6.879355804460439,0.6484018264840182
2802,37,119,2300,1,371190023001,Block Group 1,"Block Group 1, Census Tract 23, Mecklenburg County, North Carolina",67500.0,81.0,0,8,0,0,0,0,5,13,10,6,0,12,0,8,0,0,0,0,0,7,0,0,12,0,0,0,122,831.0,511a1dd3-b4b1-48f8-b2f9-11d6a5744e4d,3682431.02282715,8363.62341281103,62,7,12,0.7654320987654321,High,<150k,Moderate,81,0.7654320987654321,0.08641975308641975,0.14814814814814814,5467500.0,0.7654320987654321,Block Group 1,11.119897691565697,6.723832440821209,0.6172839506172839
2803,37,119,3300,1,371190033001,Block Group 1,"Block Group 1, Census Tract 33, Mecklenburg County, North Carolina",405800.0,361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,32,19,34,63,95,91,0,0,0,0,409,1287.0,852b370a-9d8a-40ba-8a2f-475e3bc4709f,9958977.52404785,12824.9091466429,16,159,186,0.0443213296398892,Low,300k-500k,Moderate,361,0.0443213296398892,0.4404432132963989,0.5152354570637119,146493800.0,0.0443213296398892,Block Group 1,12.913618170638928,7.160845906664299,-0.47091412742382266
2804,37,119,5618,2,371190056182,Block Group 2,"Block Group 2, Census Tract 56.18, Mecklenburg County, North Carolina",162200.0,307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,41,130,34,22,23,8,0,0,0,0,0,0,158,1712.0,28dc5326-23d8-4a97-ac32-5812170b6694,12181230.3738403,14680.4688326661,90,217,0,0.2931596091205212,Low,150k-300k,High,307,0.2931596091205212,0.7068403908794788,0.0,49795400.0,0.2931596091205212,Block Group 2,11.996591585872558,7.44600149832412,0.2931596091205212
2805,37,119,3203,1,371190032031,Block Group 1,"Block Group 1, Census Tract 32.03, Mecklenburg County, North Carolina",339300.0,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,14,47,28,11,68,0,0,0,0,801,975.0,e8d7d54a-cc2e-4bd2-942c-5670cf65f61c,7093258.76226807,10755.5930621435,8,105,79,0.041666666666666664,Low,300k-500k,Moderate,192,0.041666666666666664,0.546875,0.4114583333333333,65145600.0,0.041666666666666664,Block Group 1,12.734642898012305,6.883462586413092,-0.36979166666666663
2806,37,119,5512,2,371190055122,Block Group 2,"Block Group 2, Census Tract 55.12, Mecklenburg County, North Carolina",148500.0,349.0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,138,99,10,23,34,0,0,0,0,0,0,0,153,1302.0,2e1c67c5-2258-4cc4-9e5e-74c6f79e5f60,15367618.9719849,21849.2284487416,183,166,0,0.5243553008595988,Moderate,<150k,Moderate,349,0.5243553008595988,0.47564469914040114,0.0,51826500.0,0.5243553008595988,Block Group 2,11.908346971208951,7.172424577124845,0.5243553008595988
2807,37,119,5706,2,371190057062,Block Group 2,"Block Group 2, Census Tract 57.06, Mecklenburg County, North Carolina",276900.0,359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,56,34,0,23,90,124,14,0,0,0,0,0,241,898.0,3be21178-f7d1-4a66-b030-d15df87f6c57,61451334.7022095,37634.15989371,74,271,14,0.20612813370473537,Low,150k-300k,Moderate,359,0.20612813370473537,0.754874651810585,0.03899721448467967,99407100.0,0.20612813370473537,Block Group 2,12.531415320564594,6.80128303447162,0.1671309192200557
2808,37,119,5833,2,371190058332,Block Group 2,"Block Group 2, Census Tract 58.33, Mecklenburg County, North Carolina",372200.0,935.0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,15,107,111,304,306,77,0,0,0,0,25,,dc8728ff-671f-458e-a561-c964f2f95db3,28978377.7732544,27625.4937043615,15,537,383,0.016042780748663103,Low,300k-500k,,935,0.016042780748663103,0.574331550802139,0.40962566844919784,348007000.0,0.016042780748663103,Block Group 2,12.827189309914244,,-0.39358288770053473
2809,37,119,5305,2,371190053052,Block Group 2,"Block Group 2, Census Tract 53.05, Mecklenburg County, North Carolina",102200.0,225.0,0,0,0,0,0,0,0,0,0,23,13,51,17,95,10,7,0,0,0,0,0,0,9,0,0,0,348,1020.0,28ec1ac1-e12c-4b47-9914-cdebea19a3c6,7936387.74511719,13506.5172797431,209,7,9,0.9288888888888889,High,<150k,Moderate,225,0.9288888888888889,0.03111111111111111,0.04,22995000.0,0.9288888888888889,Block Group 2,11.534696741439683,6.928537818164665,0.8888888888888888
2810,37,119,6005,1,371190060051,Block Group 1,"Block Group 1, Census Tract 60.05, Mecklenburg County, North Carolina",147800.0,813.0,5,12,7,6,0,0,0,0,0,0,37,17,21,181,132,153,74,64,56,29,0,19,0,0,0,0,311,771.0,51e30a32-5eed-45ec-a8d7-d2f12c4a85b3,186706180.223816,54906.5236409012,418,376,19,0.5141451414514145,Moderate,<150k,Low,813,0.5141451414514145,0.46248462484624847,0.023370233702337023,120161400.0,0.5141451414514145,Block Group 1,11.903622053373214,6.648984550024776,0.4907749077490775
2811,37,119,5824,1,371190058241,Block Group 1,"Block Group 1, Census Tract 58.24, Mecklenburg County, North Carolina",229800.0,624.0,0,6,0,0,0,0,4,10,0,5,4,8,22,33,29,60,94,62,20,59,172,36,0,0,0,0,640,1092.0,2b469a53-4f35-4eb2-9cfa-a2ca85f77bed,159959570.35553,63849.382309686,121,295,208,0.19391025641025642,Low,150k-300k,Moderate,624,0.19391025641025642,0.47275641025641024,0.3333333333333333,143395200.0,0.19391025641025642,Block Group 1,12.34496899599742,6.996681488176539,-0.1394230769230769
2812,37,119,5844,1,371190058441,Block Group 1,"Block Group 1, Census Tract 58.44, Mecklenburg County, North Carolina",359600.0,991.0,0,21,0,0,23,0,0,0,0,0,0,0,0,0,0,50,31,0,222,249,309,86,0,0,0,0,335,1818.0,18282ed5-d32e-4c46-b04d-1f3d22618094,23316321.1914673,19833.1073210317,44,552,395,0.044399596367305755,Low,300k-500k,High,991,0.044399596367305755,0.557013118062563,0.3985872855701312,356363600.0,0.044399596367305755,Block Group 1,12.792750362443366,7.506042178518122,-0.3541876892028254
2813,37,119,1912,1,371190019121,Block Group 1,"Block Group 1, Census Tract 19.12, Mecklenburg County, North Carolina",121400.0,409.0,0,0,0,0,0,0,16,0,0,0,0,0,60,150,60,28,64,20,0,0,0,11,0,0,0,0,605,927.0,be36026e-06cc-4a2a-87bd-f7a45785f805,11657315.5571899,21757.1046592404,286,112,11,0.6992665036674817,High,<150k,Moderate,409,0.6992665036674817,0.27383863080684595,0.02689486552567237,49652600.0,0.6992665036674817,Block Group 1,11.7068543948059,6.833031732786201,0.6723716381418093
2814,37,119,3902,1,371190039021,Block Group 1,"Block Group 1, Census Tract 39.02, Mecklenburg County, North Carolina",96300.0,77.0,0,0,0,0,0,0,0,0,0,8,9,0,34,0,0,26,0,0,0,0,0,0,0,0,0,0,411,927.0,66b570f7-83d1-4621-99cb-6b1d37707df1,9458643.44952393,17510.9348624088,51,26,0,0.6623376623376623,High,<150k,Moderate,77,0.6623376623376623,0.33766233766233766,0.0,7415100.0,0.6623376623376623,Block Group 1,11.475233981948293,6.833031732786201,0.6623376623376623
2815,37,119,5612,2,371190056122,Block Group 2,"Block Group 2, Census Tract 56.12, Mecklenburg County, North Carolina",192100.0,654.0,0,0,0,8,0,0,0,0,0,0,0,0,0,55,72,114,114,209,72,1,0,0,9,0,0,0,110,1199.0,30a48a24-046b-49df-ab8a-a1639ec57b16,23331729.3203735,21913.6726484926,135,510,9,0.20642201834862386,Low,150k-300k,Moderate,654,0.20642201834862386,0.7798165137614679,0.013761467889908258,125633400.0,0.20642201834862386,Block Group 2,12.16577655436517,7.090076835776092,0.1926605504587156
2816,37,119,5911,2,371190059112,Block Group 2,"Block Group 2, Census Tract 59.11, Mecklenburg County, North Carolina",270100.0,980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,42,65,236,328,243,13,19,19,0,0,0,107,2561.0,3312e72b-ac35-4367-bc77-79ace422c0ad,56935150.1323242,39421.7698199541,15,914,51,0.015306122448979591,Low,150k-300k,Very High,980,0.015306122448979591,0.9326530612244898,0.05204081632653061,264698000.0,0.015306122448979591,Block Group 2,12.506551242106323,7.848543482456679,-0.03673469387755102
2817,37,119,3015,3,371190030153,Block Group 3,"Block Group 3, Census Tract 30.15, Mecklenburg County, North Carolina",370200.0,311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,50,33,42,119,24,0,0,0,0,26,1625.0,67850b7a-a925-433e-ab5b-3adfb335239a,13925816.8231201,15813.9266530474,0,168,143,0.0,,300k-500k,High,311,0.0,0.5401929260450161,0.45980707395498394,115132200.0,0.0,Block Group 3,12.821801380360457,7.3938782901077555,-0.45980707395498394
2818,37,119,2904,4,371190029044,Block Group 4,"Block Group 4, Census Tract 29.04, Mecklenburg County, North Carolina",470500.0,238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,45,61,50,15,17,0,19,157,1125.0,6a17a3d0-59ac-4eb4-b6f9-3b5978e1f740,9060765.30743408,14397.9751730506,0,76,162,0.0,,300k-500k,Moderate,238,0.0,0.31932773109243695,0.680672268907563,111979000.0,0.0,Block Group 4,13.061553363403824,7.026426808699636,-0.680672268907563
2819,37,119,3105,1,371190031051,Block Group 1,"Block Group 1, Census Tract 31.05, Mecklenburg County, North Carolina",298200.0,586.0,0,0,0,0,8,0,0,0,0,0,0,0,10,23,6,14,29,93,114,257,6,12,8,6,0,0,44,1560.0,7dbde686-09eb-4e84-bba9-ac58febbb8fd,16307648.7312622,17748.1394294039,47,507,32,0.08020477815699659,Low,150k-300k,High,586,0.08020477815699659,0.8651877133105802,0.05460750853242321,174745200.0,0.08020477815699659,Block Group 1,12.60552303476121,7.353081920515432,0.025597269624573378
2820,37,119,5521,3,371190055213,Block Group 3,"Block Group 3, Census Tract 55.21, Mecklenburg County, North Carolina",226200.0,1031.0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,18,285,346,242,92,17,0,0,0,0,0,718,1176.0,59ac9277-b6a6-4f1a-8b42-d7029d45b07f,66306549.9271851,32627.4215131443,31,983,17,0.030067895247332686,Low,150k-300k,Moderate,1031,0.030067895247332686,0.953443258971872,0.016488845780795344,233212200.0,0.030067895247332686,Block Group 3,12.329179263520874,7.0707241072602764,0.013579049466537343
2821,37,119,5511,2,371190055112,Block Group 2,"Block Group 2, Census Tract 55.11, Mecklenburg County, North Carolina",202500.0,185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,49,18,89,8,0,0,0,0,0,0,0,625,1110.0,2a6a8199-e8de-4147-b09a-3774a5032312,7545010.4621582,11892.9646441778,21,164,0,0.11351351351351352,Low,150k-300k,Moderate,185,0.11351351351351352,0.8864864864864865,0.0,37462500.0,0.11351351351351352,Block Group 2,12.218500103788143,7.01301578963963,0.11351351351351352
2822,37,119,6404,2,371190064042,Block Group 2,"Block Group 2, Census Tract 64.04, Mecklenburg County, North Carolina",641500.0,1279.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,8,24,58,126,169,379,267,208,0,0,36,1361.0,f6ca02d9-a46a-487f-9a47-7ba2db4ef3e6,133102701.69104,60492.400623654,24,232,1023,0.018764659890539485,Low,>500k,Moderate,1279,0.018764659890539485,0.181391712275215,0.7998436278342455,820478500.0,0.018764659890539485,Block Group 2,13.371566021883067,7.216709486709457,-0.781078967943706
2823,37,119,5519,1,371190055191,Block Group 1,"Block Group 1, Census Tract 55.19, Mecklenburg County, North Carolina",226600.0,751.0,0,16,6,0,0,0,0,0,0,0,0,0,0,6,11,116,74,275,174,58,8,0,0,7,0,0,91,1627.0,2f41a70b-338d-4e33-af30-06016c3b3c79,18156114.9436646,21408.9548331055,39,697,15,0.05193075898801598,Low,150k-300k,High,751,0.05193075898801598,0.9280958721704394,0.019973368841544607,170176600.0,0.05193075898801598,Block Group 1,12.330946040628971,7.395107546562485,0.03195739014647138
2824,37,119,5828,3,371190058283,Block Group 3,"Block Group 3, Census Tract 58.28, Mecklenburg County, North Carolina",149700.0,474.0,0,0,0,0,0,0,0,0,0,0,0,48,20,92,78,53,76,74,33,0,0,0,0,0,0,0,196,1097.0,7ecaed68-29ad-4a55-b663-0ed7a95a6f52,8738401.33459473,14867.0492242545,238,236,0,0.5021097046413502,Moderate,<150k,Moderate,474,0.5021097046413502,0.4978902953586498,0.0,70957800.0,0.5021097046413502,Block Group 3,11.916395250412128,7.001245622069476,0.5021097046413502
2825,37,119,5521,2,371190055212,Block Group 2,"Block Group 2, Census Tract 55.21, Mecklenburg County, North Carolina",112500.0,114.0,0,0,0,0,0,0,0,0,0,0,0,10,43,8,0,53,0,0,0,0,0,0,0,0,0,0,1031,1112.0,52a84044-0216-47e6-8949-1839c45afa36,30069292.7694702,23800.5100393606,61,53,0,0.5350877192982456,Moderate,<150k,Moderate,114,0.5350877192982456,0.4649122807017544,0.0,12825000.0,0.5350877192982456,Block Group 2,11.630717389475995,7.014814351275545,0.5350877192982456
2826,37,119,3106,2,371190031062,Block Group 2,"Block Group 2, Census Tract 31.06, Mecklenburg County, North Carolina",283200.0,541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,22,0,83,230,158,27,0,0,0,0,8,156,1683.0,9b1991b0-4fb1-49a0-9427-a4922cf0174f,9658504.38354492,15815.5621925222,13,493,35,0.024029574861367836,Low,150k-300k,High,541,0.024029574861367836,0.911275415896488,0.06469500924214418,153211200.0,0.024029574861367836,Block Group 2,12.553912171868914,7.428927194802272,-0.04066543438077634
2827,37,119,5914,1,371190059141,Block Group 1,"Block Group 1, Census Tract 59.14, Mecklenburg County, North Carolina",252500.0,707.0,0,0,0,0,0,18,0,0,0,0,17,26,41,84,47,12,19,80,193,154,16,0,0,0,0,0,606,1274.0,672cc170-a608-494f-a655-af2bf44e390e,16572590.5675049,17040.4779627702,233,458,16,0.32956152758132956,Low,150k-300k,Moderate,707,0.32956152758132956,0.6478076379066479,0.02263083451202263,178517500.0,0.32956152758132956,Block Group 1,12.439170488085749,7.150701457592526,0.3069306930693069
2828,37,119,1917,2,371190019172,Block Group 2,"Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina",134500.0,372.0,0,10,0,0,0,0,0,0,0,17,20,10,30,80,50,42,75,7,0,0,0,0,10,11,10,0,373,1238.0,3aae1f70-211b-49da-98f6-b7f43796ed96,19098507.9185791,21284.2541961247,217,124,31,0.5833333333333334,Moderate,<150k,Moderate,372,0.5833333333333334,0.3333333333333333,0.08333333333333333,50034000.0,0.5833333333333334,Block Group 2,11.80932691294063,7.122059881629142,0.5
2829,37,119,4000,4,371190040004,Block Group 4,"Block Group 4, Census Tract 40, Mecklenburg County, North Carolina",76500.0,311.0,0,0,0,0,0,0,0,0,99,21,55,54,43,25,0,6,8,0,0,0,0,0,0,0,0,0,263,1052.0,84047648-bcd9-40e5-ab53-1e78dcb6c34c,65890538.5872803,42702.7274948254,297,14,0,0.954983922829582,High,<150k,Moderate,311,0.954983922829582,0.04501607717041801,0.0,23791500.0,0.954983922829582,Block Group 4,11.245059091624615,6.959398512133975,0.954983922829582
2830,37,119,5604,1,371190056041,Block Group 1,"Block Group 1, Census Tract 56.04, Mecklenburg County, North Carolina",200600.0,180.0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,28,47,0,78,10,3,0,0,0,0,0,0,542,917.0,30e788d4-8bf0-4c26-a10c-03062b842538,49111219.4191895,41628.1851005646,42,138,0,0.23333333333333334,Low,150k-300k,Moderate,180,0.23333333333333334,0.7666666666666667,0.0,36108000.0,0.23333333333333334,Block Group 1,12.209073139542411,6.822197390620491,0.23333333333333334
2831,37,119,4200,4,371190042004,Block Group 4,"Block Group 4, Census Tract 42, Mecklenburg County, North Carolina",93600.0,171.0,0,0,0,0,0,0,0,7,17,0,47,0,40,11,14,0,12,11,0,12,0,0,0,0,0,0,265,874.0,710f6a1e-c882-4dbf-b716-08f965c33737,11351858.7688599,15012.6593324933,136,35,0,0.7953216374269005,High,<150k,Moderate,171,0.7953216374269005,0.2046783625730994,0.0,16005600.0,0.7953216374269005,Block Group 4,11.446796346169297,6.774223886357614,0.7953216374269005
2832,37,119,5511,3,371190055113,Block Group 3,"Block Group 3, Census Tract 55.11, Mecklenburg County, North Carolina",138600.0,245.0,0,0,0,0,0,0,0,0,0,12,0,8,11,37,100,77,0,0,0,0,0,0,0,0,0,0,502,1250.0,0b4f9afc-fd2c-4cad-9565-4639fe5301ef,5156996.95367432,10629.6233446967,168,77,0,0.6857142857142857,High,<150k,Moderate,245,0.6857142857142857,0.3142857142857143,0.0,33957000.0,0.6857142857142857,Block Group 3,11.839354580719126,7.1316985104669115,0.6857142857142857
2833,37,119,5910,1,371190059101,Block Group 1,"Block Group 1, Census Tract 59.10, Mecklenburg County, North Carolina",203600.0,754.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,57,216,57,235,111,37,0,0,0,0,0,11,1330,1232.0,cf8c8e3b-ed36-4fc6-928c-617cf4533e27,45339223.8409424,29912.7054215247,87,656,11,0.11538461538461539,Low,150k-300k,Moderate,754,0.11538461538461539,0.870026525198939,0.014588859416445624,153514400.0,0.11538461538461539,Block Group 1,12.223917475237798,7.117205503164344,0.10079575596816977
2834,37,119,6211,2,371190062112,Block Group 2,"Block Group 2, Census Tract 62.11, Mecklenburg County, North Carolina",319600.0,813.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,296,335,79,28,14,0,0,16,19,,2dc6e0bf-c09e-48aa-acf9-80ace3f2c495,24646060.0449829,28557.4032607068,16,660,137,0.01968019680196802,Low,300k-500k,,813,0.01968019680196802,0.8118081180811808,0.16851168511685116,259834800.0,0.01968019680196802,Block Group 2,12.6748286217805,,-0.14883148831488313
2835,37,119,1915,3,371190019153,Block Group 3,"Block Group 3, Census Tract 19.15, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,1030.0,0c855039-4f11-45a5-acd0-391ec25dacc9,3928426.90447998,8496.96244300368,0,0,0,,,,Moderate,0,,,,,,Block Group 3,,6.93828448401696,
2836,37,119,5305,3,371190053053,Block Group 3,"Block Group 3, Census Tract 53.05, Mecklenburg County, North Carolina",108500.0,414.0,0,0,0,0,0,0,0,4,0,31,37,47,25,186,36,26,0,0,0,0,0,12,10,0,0,0,410,981.0,b96f456b-e5da-4b05-bead-5bd5929f510b,9808952.62139893,14837.2095885058,366,26,22,0.8840579710144928,High,<150k,Moderate,414,0.8840579710144928,0.06280193236714976,0.05314009661835749,44919000.0,0.8840579710144928,Block Group 3,11.59451466851004,6.889591308354466,0.8309178743961353
2837,37,119,5816,1,371190058161,Block Group 1,"Block Group 1, Census Tract 58.16, Mecklenburg County, North Carolina",473900.0,1167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,57,47,95,35,180,186,325,101,67,42,0,87,2466.0,eade5175-e697-4dfb-9a44-e5a154a6e4d2,45664767.3452759,29553.6522642157,32,414,721,0.027420736932305057,Low,300k-500k,High,1167,0.027420736932305057,0.35475578406169667,0.6178234790059983,553041300.0,0.027420736932305057,Block Group 1,13.068753718103274,7.810758116529357,-0.5904027420736933
