OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Median_Housing_Value,houses,lessthan10k,a10kto14999,a15kto19999,a20kto24999,a25kto29999,a30kto34999,a35kto39999,a40kto49999,a50kto59999,a60kto69999,a70kto79999,a80kto89999,a90kto99999,a100kto124999,a125kto149999,a150kto174999,a175kto199999,a200kto249999,a250kto299999,a300kto399999,a400kto499999,a500kto749999,a750kto999999,a1Mto1499999,a1500000to1999999,a2MorMore,Units_with_cash_rent,MedianGrossRent,GlobalID,Shape__Area,Shape__Length
3034,37,119,005848,3,371190058483,Block Group 3,"Block Group 3, Census Tract 58.48, Mecklenburg County, North Carolina",319100,334,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,34,97,141,40,13,0,0,0,0,0,0,d1832e8f-c6f4-4ad6-b991-fed339b7c9ee,10512217.9403076,13322.5283403812
3035,37,119,005508,2,371190055082,Block Group 2,"Block Group 2, Census Tract 55.08, Mecklenburg County, North Carolina",211200,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,99,101,236,114,6,0,0,0,0,0,0,202,2079,a613aa59-6a58-499e-826c-227de0c90f03,17878641.9921875,25482.8594614555
3036,37,119,003400,1,371190034001,Block Group 1,"Block Group 1, Census Tract 34, Mecklenburg County, North Carolina",753900,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,79,108,128,54,21,0,271,1257,2edd630f-40f6-42a9-9815-1a869dd1e44a,12603288.1760864,14964.8000300519
3037,37,119,003201,1,371190032011,Block Group 1,"Block Group 1, Census Tract 32.01, Mecklenburg County, North Carolina",294100,239,0,0,0,0,0,0,0,0,0,0,0,7,0,0,29,34,0,16,38,55,60,0,0,0,0,0,112,975,37c72239-798b-413c-8800-40525f056430,7849706.29516602,12377.7302621502
3038,37,119,002903,3,371190029033,Block Group 3,"Block Group 3, Census Tract 29.03, Mecklenburg County, North Carolina",434100,254,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,22,0,0,22,48,44,51,47,0,0,0,859,1254,0c7c100c-bf36-4f9a-9ca9-80fab0d93fee,7555968.09552002,15527.0234928373
3039,37,119,006104,1,371190061041,Block Group 1,"Block Group 1, Census Tract 61.04, Mecklenburg County, North Carolina",163900,342,0,0,0,0,0,0,0,0,0,0,0,20,15,12,114,18,0,131,19,13,0,0,0,0,0,0,87,1231,9477a603-e6d8-4e32-ba87-8b1f7fee278a,29316388.8650513,25084.4648158011
3040,37,119,005616,1,371190056161,Block Group 1,"Block Group 1, Census Tract 56.16, Mecklenburg County, North Carolina",152800,373,8,5,5,0,0,10,0,0,0,6,3,33,0,51,55,93,47,23,15,0,9,0,0,10,0,0,131,1325,7e33fc07-5617-45dc-9575-b0f1d279f56c,83116264.0613403,42045.1727429206
3041,37,119,005000,1,371190050001,Block Group 1,"Block Group 1, Census Tract 50, Mecklenburg County, North Carolina",179500,140,0,0,0,0,0,0,0,0,0,4,0,29,0,31,0,4,11,24,19,14,0,4,0,0,0,0,305,743,0eaa1039-5a7f-42e5-990c-36d56d6b4005,4620319.71099854,9562.9625997704
3042,37,119,004400,1,371190044001,Block Group 1,"Block Group 1, Census Tract 44, Mecklenburg County, North Carolina",82500,100,5,0,0,14,0,0,0,28,0,0,0,12,7,9,0,0,25,0,0,0,0,0,0,0,0,0,322,920,c75d00d2-f223-4c13-b20e-7e61bf00ba58,29672633.0415039,28882.082467353
3043,37,119,001507,2,371190015072,Block Group 2,"Block Group 2, Census Tract 15.07, Mecklenburg County, North Carolina",101800,146,0,0,0,0,0,0,0,0,0,0,3,52,17,14,60,0,0,0,0,0,0,0,0,0,0,0,335,948,329d7bee-0fb8-42a5-ba3f-2ace26dcc639,8580266.20788574,13554.8488277844
3044,37,119,000900,2,371190009002,Block Group 2,"Block Group 2, Census Tract 9, Mecklenburg County, North Carolina",324500,268,0,0,0,0,0,0,0,0,4,0,0,0,0,18,14,29,0,5,38,106,16,19,19,0,0,0,189,1069,39bdfae1-addd-47cc-b1ed-8646cae568dc,6085113.39611816,17004.5995513009
3045,37,119,001701,1,371190017011,Block Group 1,"Block Group 1, Census Tract 17.01, Mecklenburg County, North Carolina",267000,252,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,14,33,31,47,72,13,10,0,0,0,0,374,1049,d9245215-5370-447c-9c21-3b68e15dd80e,11972337.3461304,16281.3618492069
3046,37,119,002701,2,371190027012,Block Group 2,"Block Group 2, Census Tract 27.01, Mecklenburg County, North Carolina",716500,407,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,18,16,63,24,0,31,41,40,17,72,69,108,1300,1f8f30be-4a02-4e75-b274-ff995300b89a,8635781.57348633,15710.214521393
3047,37,119,005706,3,371190057063,Block Group 3,"Block Group 3, Census Tract 57.06, Mecklenburg County, North Carolina",205400,476,13,16,13,0,0,0,0,0,0,0,0,0,0,24,23,32,104,120,114,17,0,0,0,0,0,0,79,1357,f919e104-f3ec-4af7-8fc6-4ca479db027e,17538874.1651001,17804.9404111906
3048,37,119,006006,3,371190060063,Block Group 3,"Block Group 3, Census Tract 60.06, Mecklenburg County, North Carolina",151700,396,0,0,0,0,0,0,0,0,0,0,0,0,0,134,56,117,56,33,0,0,0,0,0,0,0,0,126,982,6785f122-d3f8-47ca-8345-827f20bc64f2,44480060.8673706,32546.8840305044
3049,37,119,005200,2,371190052002,Block Group 2,"Block Group 2, Census Tract 52, Mecklenburg County, North Carolina",79000,71,0,0,0,0,0,0,0,0,0,4,35,0,0,23,0,0,0,0,0,9,0,0,0,0,0,0,178,795,ec2d865f-0419-401c-94d9-69c0280ae0b5,5578557.56164551,9799.60819101324
3050,37,119,005604,3,371190056043,Block Group 3,"Block Group 3, Census Tract 56.04, Mecklenburg County, North Carolina",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ef474c13-949e-4329-be07-ef52289c823e,3367482.30633545,7757.10662247963
3051,37,119,003013,1,371190030131,Block Group 1,"Block Group 1, Census Tract 30.13, Mecklenburg County, North Carolina",660100,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,79,155,324,111,90,83,56,152,1150,f17358b3-6a4d-483b-a146-e1479cfe04e7,37092920.7591553,36604.3541276396
3052,37,119,003204,3,371190032043,Block Group 3,"Block Group 3, Census Tract 32.04, Mecklenburg County, North Carolina",548900,337,0,0,0,0,0,0,0,0,0,0,0,18,0,9,9,0,0,40,0,30,49,69,48,65,0,0,71,978,94923f1f-e8fa-4593-bd08-bc125a0ec632,9926140.77618408,15330.8425192145
3053,37,119,004200,1,371190042001,Block Group 1,"Block Group 1, Census Tract 42, Mecklenburg County, North Carolina",92400,52,0,0,0,0,0,0,0,0,12,0,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,205,759,3a37f703-dd05-43eb-97ea-6162fc091792,7278805.97424316,14404.6918920924
3054,37,119,005619,2,371190056192,Block Group 2,"Block Group 2, Census Tract 56.19, Mecklenburg County, North Carolina",158800,536,0,10,0,0,0,0,0,0,0,0,0,0,0,87,113,164,62,42,17,28,13,0,0,0,0,0,152,1573,4ecb3352-e95e-47ec-a44c-17f261aa0852,30953517.564209,27360.3765996086
3055,37,119,002906,1,371190029061,Block Group 1,"Block Group 1, Census Tract 29.06, Mecklenburg County, North Carolina",552100,225,0,0,0,0,0,0,0,0,0,9,0,0,0,9,23,0,0,0,17,25,22,36,57,27,0,0,271,1065,dc53bbbc-983b-4c79-bfb2-b742b9ed76e4,6905975.47888184,14680.679523166
3056,37,119,000500,1,371190005001,Block Group 1,"Block Group 1, Census Tract 5, Mecklenburg County, North Carolina",208400,363,0,0,0,0,0,0,0,0,0,0,0,0,0,9,56,77,17,134,13,37,9,0,3,8,0,0,752,1188,0d2481bc-d493-471b-9067-02eb90a50144,5132124.75915527,11228.4937011256
3057,37,119,005521,1,371190055211,Block Group 1,"Block Group 1, Census Tract 55.21, Mecklenburg County, North Carolina",97000,32,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,15,0,0,0,0,0,0,0,403,1206,ce93c89d-10ef-4e6d-b790-3051d4082e35,4310365.94622803,9501.24994722363
3058,37,119,002906,2,371190029062,Block Group 2,"Block Group 2, Census Tract 29.06, Mecklenburg County, North Carolina",460600,465,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,62,26,46,113,180,8,0,0,0,549,1692,2879ccf8-519b-480a-b64f-a0a121517bdf,13632767.8873291,18186.9757748175
3059,37,119,003802,3,371190038023,Block Group 3,"Block Group 3, Census Tract 38.02, Mecklenburg County, North Carolina",78500,55,0,0,0,0,0,0,9,0,0,10,10,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,d6dfa063-73c2-4102-80e5-533ad40cf335,36687844.2548218,36151.732665398
3060,37,119,005832,1,371190058321,Block Group 1,"Block Group 1, Census Tract 58.32, Mecklenburg County, North Carolina",587200,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,24,173,344,102,42,0,0,329,1249,11b9026d-0761-423d-953f-72a05678c657,32163174.4959717,27866.2925143825
3061,37,119,003011,5,371190030115,Block Group 5,"Block Group 5, Census Tract 30.11, Mecklenburg County, North Carolina",388800,505,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,71,17,117,40,46,90,102,10,0,0,121,1665,0bf275fa-3201-4f84-8de6-31ed022ed4bf,12794467.3950806,17498.6158161386
3062,37,119,001510,2,371190015102,Block Group 2,"Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina",114600,189,0,0,0,0,0,0,0,0,0,0,0,33,17,76,35,28,0,0,0,0,0,0,0,0,0,0,230,826,1ee6f137-1029-4ddf-bfc5-8474a2a361b1,5807319.62011719,9669.93688752834
3063,37,119,003018,1,371190030181,Block Group 1,"Block Group 1, Census Tract 30.18, Mecklenburg County, North Carolina",335800,778,0,0,0,13,0,12,0,0,0,0,10,9,7,10,9,60,29,124,44,173,104,145,29,0,0,0,425,1219,da9761c0-a13a-436c-bc14-5dd7c168132c,19976956.6796875,19467.0088429146
3064,37,119,005847,3,371190058473,Block Group 3,"Block Group 3, Census Tract 58.47, Mecklenburg County, North Carolina",254300,323,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,60,19,53,100,48,22,0,0,0,0,0,83,1699,dd2ef324-6d8c-4ae0-ac0a-dfb2b7300b0c,12095935.0618896,21880.1063560135
3065,37,119,006203,3,371190062033,Block Group 3,"Block Group 3, Census Tract 62.03, Mecklenburg County, North Carolina",392500,780,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,75,0,36,43,226,135,54,143,12,29,0,103,1201,ebafca5b-8e04-47ad-96de-099e8b9bee98,64418036.0263672,42435.136192946
3066,37,119,001507,3,371190015073,Block Group 3,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",127800,103,0,0,0,0,0,0,0,0,0,0,0,0,30,19,22,32,0,0,0,0,0,0,0,0,0,0,395,950,1b054cfa-75e6-4274-8179-6dfc0ddd32e0,9069580.16503906,13510.8471043445
3067,37,119,002500,1,371190025001,Block Group 1,"Block Group 1, Census Tract 25, Mecklenburg County, North Carolina",660700,165,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,6,25,35,38,17,0,15,528,1483,1fb34bd2-1c22-413d-bfda-027ab2ffad6b,5905764.42858887,11191.5119688654
3068,37,119,006213,1,371190062131,Block Group 1,"Block Group 1, Census Tract 62.13, Mecklenburg County, North Carolina",315600,1246,0,0,23,0,0,19,0,0,0,0,0,0,0,0,27,41,60,223,161,441,219,11,0,21,0,0,71,0,92c14eef-f181-47c7-a875-0744e9e614c5,371863822.04071,115406.329302637
3069,37,119,005620,2,371190056202,Block Group 2,"Block Group 2, Census Tract 56.20, Mecklenburg County, North Carolina",163200,1033,18,44,15,0,0,11,0,25,0,0,0,0,0,18,332,101,100,289,80,0,0,0,0,0,0,0,433,1247,e5d94796-993f-4ddb-9f38-4f335868aa18,58959828.1948242,37005.5141494905
3070,37,119,006214,2,371190062142,Block Group 2,"Block Group 2, Census Tract 62.14, Mecklenburg County, North Carolina",249700,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,57,73,285,219,203,0,0,0,0,0,0,39,1713,a4b9e5c2-4bb2-4223-8596-0348cc59ad70,29336907.6672363,25830.1978482628
3071,37,119,002004,3,371190020043,Block Group 3,"Block Group 3, Census Tract 20.04, Mecklenburg County, North Carolina",586100,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,74,0,0,0,0,980,1217,cdd96403-6e73-4144-8a81-0d28c385c3f9,12992895.5162354,16559.2726159813
3072,37,119,005611,1,371190056111,Block Group 1,"Block Group 1, Census Tract 56.11, Mecklenburg County, North Carolina",171300,577,0,6,0,0,0,0,0,0,0,0,0,0,21,73,81,126,130,102,38,0,0,0,0,0,0,0,603,1109,4dca2a34-2e58-48de-9256-6dfff9c4beca,54337579.8383179,35341.396993086
3073,37,119,003017,2,371190030172,Block Group 2,"Block Group 2, Census Tract 30.17, Mecklenburg County, North Carolina",379500,989,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,29,30,131,369,221,188,10,0,0,0,59,2039,fa1d4d4d-8fb4-4c25-a48e-0b7a1434bedf,28064673.0050049,23603.6324834115
3074,37,119,005848,2,371190058482,Block Group 2,"Block Group 2, Census Tract 58.48, Mecklenburg County, North Carolina",470500,568,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,110,217,125,84,11,0,0,10,0,f319028e-7801-4dd6-b695-76a9acf02c47,22160197.9805298,23810.7026268256
3075,37,119,006203,2,371190062032,Block Group 2,"Block Group 2, Census Tract 62.03, Mecklenburg County, North Carolina",288900,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,49,49,31,137,151,69,49,0,14,30,0,243,1155,7e838247-a31b-4183-b8fb-b11e74a3614d,44438970.9188843,40289.1126072634
3076,37,119,001801,3,371190018013,Block Group 3,"Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina",352200,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,9,5,23,13,13,0,0,0,0,181,943,975b283d-9bfb-4c01-a181-b2c7665bbc19,5935682.09338379,13254.802459687
3077,37,119,005713,2,371190057132,Block Group 2,"Block Group 2, Census Tract 57.13, Mecklenburg County, North Carolina",252700,646,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,71,64,155,131,127,57,15,0,0,0,0,86,1467,c5407967-56dd-44ca-891f-bc410a80c4ab,68471281.5975952,47526.4247086549
3078,37,119,006303,1,371190063031,Block Group 1,"Block Group 1, Census Tract 63.03, Mecklenburg County, North Carolina",246300,345,0,0,0,0,0,0,0,0,17,0,0,0,0,0,18,50,32,60,40,83,13,10,14,8,0,0,593,914,a747683e-60b0-4474-a508-2057748d38e8,23106560.9908447,19397.036232009
3079,37,119,005913,1,371190059131,Block Group 1,"Block Group 1, Census Tract 59.13, Mecklenburg County, North Carolina",147500,361,0,0,0,0,0,25,0,0,0,0,0,0,16,0,155,86,34,19,0,13,13,0,0,0,0,0,138,1083,e6658263-5725-4402-99c9-51b18fcaa2e2,28328951.4509277,24508.7097033484
3080,37,119,001802,2,371190018022,Block Group 2,"Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina",209100,314,0,0,0,0,0,0,0,0,0,0,0,0,0,18,62,31,30,88,70,7,8,0,0,0,0,0,543,963,c0a874fd-da19-42fb-9305-d58726ff3c53,17098674.2688599,20423.4981349292
3081,37,119,005100,2,371190051002,Block Group 2,"Block Group 2, Census Tract 51, Mecklenburg County, North Carolina",93000,95,0,0,0,0,0,0,0,14,26,0,6,0,5,7,6,24,0,0,7,0,0,0,0,0,0,0,522,788,e04e5ea6-2c87-41fc-ac3c-a76b72f4e7b6,10969293.9293213,15546.5614296823
3082,37,119,002200,3,371190022003,Block Group 3,"Block Group 3, Census Tract 22, Mecklenburg County, North Carolina",692600,417,12,0,0,0,0,0,0,0,0,0,0,0,25,15,0,12,19,13,0,0,0,146,82,46,47,0,89,1181,104b23de-71f3-4466-aa10-223546975380,8449896.05877686,12140.5700559991
3083,37,119,002400,3,371190024003,Block Group 3,"Block Group 3, Census Tract 24, Mecklenburg County, North Carolina",346300,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,30,17,41,0,0,25,30,0,0,94,989,1266bb3d-8728-4999-9975-0f3369c7f664,5656507.53649902,10200.5467995639
3084,37,119,005907,1,371190059071,Block Group 1,"Block Group 1, Census Tract 59.07, Mecklenburg County, North Carolina",287800,1120,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,234,356,459,14,0,0,0,0,0,516,1690,84c9256d-310d-44cc-ad1c-1e7596dd3942,43082347.5231323,32032.4252876523
3085,37,119,005918,1,371190059181,Block Group 1,"Block Group 1, Census Tract 59.18, Mecklenburg County, North Carolina",193800,957,10,0,8,0,0,0,0,0,0,0,0,0,0,29,48,145,317,233,91,76,0,0,0,0,0,0,381,1549,0e3d8af0-b0f3-48aa-ac60-66c3df65a690,55381582.1436157,34426.1079244521
3086,37,119,005906,2,371190059062,Block Group 2,"Block Group 2, Census Tract 59.06, Mecklenburg County, North Carolina",26800,85,25,0,9,0,24,0,0,10,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,150,695,e50f715c-bcf2-4d9f-b018-7d350570ceed,71773220.171875,40314.6777844715
3087,37,119,002004,1,371190020041,Block Group 1,"Block Group 1, Census Tract 20.04, Mecklenburg County, North Carolina",375300,505,0,0,0,0,0,0,0,0,0,16,0,0,36,16,0,0,0,22,51,148,81,98,37,0,0,0,72,1797,db2e7a80-b678-4d52-a4b4-6a4abef50a37,22173277.5142822,20217.9272266388
3088,37,119,004000,1,371190040001,Block Group 1,"Block Group 1, Census Tract 40, Mecklenburg County, North Carolina",159900,95,0,0,0,0,0,0,0,18,0,0,16,6,0,0,0,19,31,5,0,0,0,0,0,0,0,0,330,974,cadd3606-5eb4-4cd3-a70f-e1567ed02dcf,19909538.8936157,20649.5543939061
3089,37,119,005301,1,371190053011,Block Group 1,"Block Group 1, Census Tract 53.01, Mecklenburg County, North Carolina",109600,243,0,0,0,0,0,0,0,0,44,11,31,0,0,92,20,4,18,13,10,0,0,0,0,0,0,0,951,844,31b09dcf-6ea4-425d-ab54-924da6a19b6e,39730439.0844116,27948.1315027938
3090,37,119,003007,5,371190030075,Block Group 5,"Block Group 5, Census Tract 30.07, Mecklenburg County, North Carolina",884900,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,59,38,48,28,28,0,0,fabdb275-12b9-4a28-be57-8230bd2a8c0f,20000322.9036865,23295.9012003431
3091,37,119,005916,2,371190059162,Block Group 2,"Block Group 2, Census Tract 59.16, Mecklenburg County, North Carolina",91400,211,0,0,0,0,0,0,0,0,9,10,27,56,25,41,7,19,0,17,0,0,0,0,0,0,0,0,190,1182,eb8c25de-174c-49cd-a93f-9e48e5cca3a9,28598023.4118042,23287.2299600309
3092,37,119,004600,2,371190046002,Block Group 2,"Block Group 2, Census Tract 46, Mecklenburg County, North Carolina",95700,156,0,7,0,0,0,4,0,0,18,9,7,13,35,0,0,28,0,0,0,28,0,7,0,0,0,0,476,875,582280c7-f8b0-4e3b-baaa-56bb0c12dc40,12000521.5599365,14865.7571119625
3093,37,119,000100,4,371190001004,Block Group 4,"Block Group 4, Census Tract 1, Mecklenburg County, North Carolina",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,695,3d7eb541-c699-40f4-a899-107a23086d0d,4499537.53509521,10270.217091271
3094,37,119,000800,1,371190008001,Block Group 1,"Block Group 1, Census Tract 8, Mecklenburg County, North Carolina",146700,291,0,0,0,0,0,0,0,0,38,0,38,17,8,28,19,40,0,20,25,36,0,8,0,14,0,0,340,906,3795d46c-61da-41cd-84ed-f9021103952a,10591917.838562,13540.9487988894
3095,37,119,006214,1,371190062141,Block Group 1,"Block Group 1, Census Tract 62.14, Mecklenburg County, North Carolina",218800,438,0,0,0,0,0,0,0,7,0,0,0,11,0,0,56,38,48,157,54,32,13,22,0,0,0,0,107,1328,7b0dedd9-3103-4f78-8db5-cd8e68f165bb,30550245.0448608,32459.1670380719
3096,37,119,001608,2,371190016082,Block Group 2,"Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina",121100,309,11,0,0,0,0,0,5,9,0,0,17,17,28,80,71,49,0,22,0,0,0,0,0,0,0,0,338,1083,a517410f-bec1-4db7-a29f-bf31527c32b2,9942880.36816406,15345.7411849402
3097,37,119,001508,2,371190015082,Block Group 2,"Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina",165700,686,0,0,0,0,0,0,0,0,14,10,15,0,17,66,115,169,121,33,53,55,18,0,0,0,0,0,374,1052,5d8530de-ebfe-4d42-a2e8-c0cddf6a8ac7,26881397.5784912,23269.4368106112
3098,37,119,002500,2,371190025002,Block Group 2,"Block Group 2, Census Tract 25, Mecklenburg County, North Carolina",381300,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,18,16,25,32,0,0,0,0,273,1218,429ed131-5809-4282-8b96-78ba251e3142,10587047.2651978,13404.6590083176
3099,37,119,005834,1,371190058341,Block Group 1,"Block Group 1, Census Tract 58.34, Mecklenburg County, North Carolina",216900,761,0,0,0,0,0,0,0,0,0,0,0,43,0,55,58,129,22,218,24,95,74,34,0,0,0,9,367,1210,203e59b7-a1a5-4577-8ff1-fe4e080447c6,46847323.7669678,33393.5504175246
3100,37,119,005000,2,371190050002,Block Group 2,"Block Group 2, Census Tract 50, Mecklenburg County, North Carolina",250000,228,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,5,0,89,44,31,31,8,0,0,0,0,229,882,90eaae05-1669-4565-948a-a7064654fc22,6120239.51403809,12074.7468775809
3101,37,119,005833,3,371190058333,Block Group 3,"Block Group 3, Census Tract 58.33, Mecklenburg County, North Carolina",318300,256,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,19,59,120,10,10,0,0,0,10,429,2434,778a7c17-312d-4526-87b9-7e233b057ce8,11915487.1233521,16179.8882433276
3102,37,119,005906,1,371190059061,Block Group 1,"Block Group 1, Census Tract 59.06, Mecklenburg County, North Carolina",258300,672,9,0,0,0,27,0,0,0,0,10,8,57,27,65,28,21,11,69,24,225,26,39,26,0,0,0,231,892,781e49b8-6d44-41eb-840c-535166faa93c,112048787.505615,53467.4862211495
3103,37,119,005909,2,371190059092,Block Group 2,"Block Group 2, Census Tract 59.09, Mecklenburg County, North Carolina",250700,824,0,0,0,35,0,0,0,0,0,0,0,0,0,19,26,71,102,158,71,237,105,0,0,0,0,0,597,1404,dd593f66-ccad-4808-a278-ba02911ba919,33351811.4500732,23851.0274052403
3104,37,119,006407,2,371190064072,Block Group 2,"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",305500,621,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,26,61,183,320,0,8,0,0,0,0,114,1741,17d328e7-a469-4e46-aebd-5c23c8b6c197,22796208.8511963,20698.9984889023
3105,37,119,002003,2,371190020032,Block Group 2,"Block Group 2, Census Tract 20.03, Mecklenburg County, North Carolina",371400,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,65,119,108,19,0,0,0,0,12,0,0bf15f9a-09ff-4384-af61-6b105171f02e,10161599.5529175,17173.3669583781
3106,37,119,006104,4,371190061044,Block Group 4,"Block Group 4, Census Tract 61.04, Mecklenburg County, North Carolina",153000,444,0,15,11,0,0,0,0,0,0,0,13,11,0,77,78,141,61,37,0,0,0,0,0,0,0,0,223,1052,eca30e1e-a7f4-4689-a746-1953ab9075b6,52790500.836853,32308.5127243624
3107,37,119,004100,1,371190041001,Block Group 1,"Block Group 1, Census Tract 41, Mecklenburg County, North Carolina",,48,0,0,0,0,0,0,0,0,0,0,0,8,0,24,0,0,0,0,0,0,12,0,0,0,0,4,219,916,64548130-69f4-4488-b78c-9828876ba1d4,6090568.93579102,11859.3947558351
3108,37,119,006215,2,371190062152,Block Group 2,"Block Group 2, Census Tract 62.15, Mecklenburg County, North Carolina",229200,804,0,0,11,0,0,0,0,0,0,0,9,8,0,27,6,97,92,260,191,37,43,11,12,0,0,0,110,973,111a2d10-5b39-40d7-9391-d3578d554ced,125577857.913635,50591.7720434948
3109,37,119,004500,1,371190045001,Block Group 1,"Block Group 1, Census Tract 45, Mecklenburg County, North Carolina",84600,69,0,0,0,0,0,0,0,1,14,0,9,23,0,22,0,0,0,0,0,0,0,0,0,0,0,0,247,925,7fb5e464-c69b-4024-ab06-2405eab9fdfb,13303656.8894043,17195.7796416427
3110,37,119,005519,2,371190055192,Block Group 2,"Block Group 2, Census Tract 55.19, Mecklenburg County, North Carolina",238000,504,10,0,6,5,0,0,0,0,0,0,0,0,15,10,15,134,22,46,96,87,46,12,0,0,0,0,607,1138,e7fb270d-1322-4bc4-8374-39d84ec8b2e4,48942762.2305908,37117.8663655969
3111,37,119,006302,1,371190063021,Block Group 1,"Block Group 1, Census Tract 63.02, Mecklenburg County, North Carolina",344900,1149,0,0,0,0,0,0,0,0,0,0,0,16,0,39,41,58,19,115,118,375,232,103,19,14,0,0,265,1194,0f9846d8-ef93-483d-95ba-fa0995e33bf7,153687454.732117,54800.0687001665
3112,37,119,001919,2,371190019192,Block Group 2,"Block Group 2, Census Tract 19.19, Mecklenburg County, North Carolina",150800,346,0,0,0,0,0,0,0,0,0,0,25,5,0,84,57,59,44,32,35,5,0,0,0,0,0,0,73,1620,2bb5937a-0e95-4d05-bf8c-11ecb6bf5adb,9688183.0916748,19067.1016233408
3113,37,119,005714,3,371190057143,Block Group 3,"Block Group 3, Census Tract 57.14, Mecklenburg County, North Carolina",315600,481,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,88,107,157,64,33,11,0,0,0,0,0,1e9bc091-2c48-4c75-9bfc-bcf8bdecdab4,69509550.904541,42195.7626884124
3114,37,119,006008,2,371190060082,Block Group 2,"Block Group 2, Census Tract 60.08, Mecklenburg County, North Carolina",145700,628,0,0,0,0,0,0,0,0,0,0,0,12,0,114,227,82,73,70,0,13,22,0,0,15,0,0,224,1196,256d03fe-7ed6-4464-90df-24b2a5ec5c3a,24098662.6040039,22789.7329124317
3115,37,119,005609,1,371190056091,Block Group 1,"Block Group 1, Census Tract 56.09, Mecklenburg County, North Carolina",12900,70,15,35,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1191,752,eeb8936b-4d52-475f-8194-664696d23983,35054606.7982788,27423.7420157281
3116,37,119,006107,2,371190061072,Block Group 2,"Block Group 2, Census Tract 61.07, Mecklenburg County, North Carolina",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,1190,2927fbce-0ff4-488c-bad3-ce80c9120378,22174641.4936523,18151.1281863953
3117,37,119,001606,2,371190016062,Block Group 2,"Block Group 2, Census Tract 16.06, Mecklenburg County, North Carolina",135000,110,0,0,0,0,0,0,0,15,0,0,0,0,7,19,35,24,0,0,10,0,0,0,0,0,0,0,554,842,fb45c113-c02e-44ca-ba15-4d525dafa751,7061130.1083374,11282.3398507943
3118,37,119,000300,1,371190003001,Block Group 1,"Block Group 1, Census Tract 3, Mecklenburg County, North Carolina",303000,246,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,27,0,26,55,33,59,16,9,7,0,0,553,1376,1f3ac12e-4975-493f-b05c-6f7ba1135b11,8690985.82476807,15153.8053293672
